epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,2884.69,2.43103,1.24284,0.83622,0.70085,0.37829,0.5003,0.19044,2.3137,1.28019,0.84159,0.0005413,0.0005413,0.0005413
141,2904.15,2.36374,1.26032,0.84316,0.70085,0.37829,0.5003,0.19044,2.3137,1.28019,0.84159,0.000538,0.000538,0.000538
142,2926.49,2.47148,1.25127,0.81847,0.70727,0.38112,0.50538,0.19631,2.27395,1.27482,0.8371,0.0005347,0.0005347,0.0005347
143,2947.4,2.29579,1.29676,0.87873,0.71266,0.38374,0.51132,0.20305,2.25073,1.27353,0.83494,0.0005314,0.0005314,0.0005314
144,2965.94,2.26797,1.30846,0.88902,0.71266,0.38374,0.51132,0.20305,2.25073,1.27353,0.83494,0.0005281,0.0005281,0.0005281
145,2985.59,2.31186,2.24872,0.87273,0.71273,0.38354,0.51382,0.20583,2.24588,1.27346,0.83289,0.0005248,0.0005248,0.0005248
146,3006.42,2.35367,1.24506,0.83831,0.71273,0.38354,0.51382,0.20583,2.24588,1.27346,0.83289,0.0005215,0.0005215,0.0005215
147,3024.82,2.24839,1.26879,0.8533,0.72177,0.38678,0.52043,0.20812,2.25323,1.26431,0.83219,0.0005182,0.0005182,0.0005182
148,3049.14,2.48729,1.26735,0.83572,0.72177,0.38678,0.52043,0.20812,2.25323,1.26431,0.83219,0.0005149,0.0005149,0.0005149
149,3072.42,2.54323,1.24931,0.82898,0.73317,0.39284,0.53161,0.21046,2.25921,1.25585,0.83207,0.0005116,0.0005116,0.0005116
150,3093.23,2.29174,1.28873,0.84622,0.7343,0.39304,0.53195,0.2104,2.26681,1.25169,0.83301,0.0005083,0.0005083,0.0005083
151,3112.87,2.30584,1.25963,0.84645,0.7343,0.39304,0.53195,0.2104,2.26681,1.25169,0.83301,0.000505,0.000505,0.000505
152,3133.27,2.42321,1.30589,0.83763,0.73477,0.39284,0.53123,0.2091,2.27484,1.25077,0.83451,0.0005017,0.0005017,0.0005017
153,3153.75,2.38831,1.26647,0.83724,0.73477,0.39284,0.53123,0.2091,2.27484,1.25077,0.83451,0.0004984,0.0004984,0.0004984
154,3173.12,2.48234,1.29955,0.83789,0.73745,0.39468,0.53404,0.20692,2.29127,1.25291,0.83693,0.0004951,0.0004951,0.0004951
155,3193.93,2.36727,1.25996,0.84757,0.73745,0.39468,0.53404,0.20692,2.29127,1.25291,0.83693,0.0004918,0.0004918,0.0004918
156,3213.59,2.31655,1.28033,0.85564,0.72647,0.389,0.52307,0.20129,2.29483,1.26007,0.83778,0.0004885,0.0004885,0.0004885
