epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,5651.66,2.15542,1.19899,0.85527,0.72938,0.52257,0.56624,0.25168,2.15998,1.23116,0.82182,0.000493686,0.000493686,0.000493686
181,5680.2,2.03865,1.13165,0.85302,0.72627,0.51904,0.56335,0.25528,2.13914,1.22677,0.82104,0.000490857,0.000490857,0.000490857
182,5707.76,2.08319,1.16719,0.83775,0.72819,0.52116,0.56468,0.26035,2.11681,1.22531,0.81918,0.000488029,0.000488029,0.000488029
183,5737.88,2.09783,1.14299,0.8255,0.72577,0.51928,0.56164,0.25833,2.117,1.22237,0.81932,0.0004852,0.0004852,0.0004852
184,5767.59,2.2091,1.14073,0.83441,0.72878,0.52112,0.56421,0.25926,2.12416,1.22623,0.81994,0.000482371,0.000482371,0.000482371
185,5797.3,2.12229,1.12286,0.82987,0.72878,0.52112,0.56421,0.25926,2.12416,1.22623,0.81994,0.000479543,0.000479543,0.000479543
186,5827,2.15298,1.15662,0.84297,0.73124,0.52254,0.56752,0.25832,2.13423,1.22571,0.82021,0.000476714,0.000476714,0.000476714
187,5854.72,1.99248,1.15156,0.83555,0.73158,0.5221,0.56866,0.25548,2.15497,1.22829,0.82212,0.000473886,0.000473886,0.000473886
188,5884.28,2.17455,1.16001,0.82531,0.72997,0.52633,0.57065,0.2535,2.1638,1.23268,0.82319,0.000471057,0.000471057,0.000471057
189,5913.21,2.04685,1.16967,0.85971,0.72715,0.52499,0.56897,0.25497,2.155,1.23003,0.82238,0.000468229,0.000468229,0.000468229
190,5942.28,2.08256,1.1449,0.82718,0.72778,0.52233,0.5655,0.25753,2.14096,1.23043,0.82085,0.0004654,0.0004654,0.0004654
191,5972.38,2.08662,1.13741,0.82699,0.72778,0.52233,0.5655,0.25753,2.14096,1.23043,0.82085,0.000462571,0.000462571,0.000462571
192,6002.06,2.07891,1.13226,0.83847,0.72821,0.52257,0.56442,0.25805,2.13378,1.22895,0.81982,0.000459743,0.000459743,0.000459743
193,6032.85,2.07796,1.13766,0.84325,0.72179,0.51904,0.5597,0.25573,2.12777,1.22543,0.8192,0.000456914,0.000456914,0.000456914
194,6059.64,2.00493,1.13889,0.84611,0.72094,0.51857,0.55922,0.25672,2.12198,1.22257,0.81883,0.000454086,0.000454086,0.000454086
195,6088.2,2.08623,1.11323,0.83528,0.71973,0.51493,0.55577,0.25578,2.10846,1.21717,0.81824,0.000451257,0.000451257,0.000451257
196,6117,2.1618,1.1503,0.8471,0.71973,0.51493,0.55577,0.25578,2.10846,1.21717,0.81824,0.000448429,0.000448429,0.000448429
197,6146.25,2.07332,1.15848,0.8568,0.71917,0.51551,0.55665,0.25615,2.10646,1.21487,0.81858,0.0004456,0.0004456,0.0004456
198,6175.96,2.07085,1.14189,0.84064,0.72358,0.51787,0.56152,0.25413,2.11377,1.21687,0.81909,0.000442771,0.000442771,0.000442771
199,6206.47,2.1548,1.1279,0.82938,0.72612,0.51998,0.56366,0.25512,2.1217,1.21312,0.81955,0.000439943,0.000439943,0.000439943
200,6235.7,2.06681,1.1398,0.81863,0.73039,0.52411,0.56837,0.25647,2.12404,1.21227,0.81891,0.000437114,0.000437114,0.000437114
201,6265.71,2.10403,1.12791,0.84448,0.73039,0.52411,0.56837,0.25647,2.12404,1.21227,0.81891,0.000434286,0.000434286,0.000434286
202,6294.19,2.06469,1.12216,0.83503,0.73184,0.52539,0.56911,0.25582,2.13677,1.2122,0.8199,0.000431457,0.000431457,0.000431457
203,6324.86,2.1181,1.13319,0.83861,0.73045,0.52515,0.57006,0.25405,2.16457,1.21517,0.82141,0.000428629,0.000428629,0.000428629
204,6357.47,2.10079,1.09476,0.82116,0.73062,0.52421,0.57159,0.25037,2.19762,1.21612,0.82237,0.0004258,0.0004258,0.0004258
205,6388.41,2.25062,1.14055,0.82306,0.73138,0.52611,0.57135,0.24689,2.22002,1.21706,0.8234,0.000422971,0.000422971,0.000422971
206,6422.79,2.18213,1.15017,0.83183,0.72663,0.52304,0.56698,0.24521,2.22245,1.21972,0.82382,0.000420143,0.000420143,0.000420143
207,6454.24,2.12073,1.13468,0.8274,0.72663,0.52304,0.56698,0.24521,2.22245,1.21972,0.82382,0.000417314,0.000417314,0.000417314
208,6485.94,2.04391,1.13574,0.83656,0.72872,0.52411,0.5689,0.24741,2.1925,1.22294,0.82149,0.000414486,0.000414486,0.000414486
209,6517.1,2.14365,1.17143,0.84322,0.73022,0.52374,0.56725,0.25217,2.13378,1.21965,0.81693,0.000411657,0.000411657,0.000411657
210,6546.72,2.0402,1.1604,0.85149,0.72715,0.52022,0.56411,0.25549,2.09353,1.21877,0.81474,0.000408829,0.000408829,0.000408829
211,6578.6,2.0611,1.38545,0.83519,0.727,0.51975,0.56257,0.25613,2.08548,1.21575,0.81466,0.000406,0.000406,0.000406
212,6610.23,2.12965,1.14039,0.82363,0.727,0.51975,0.56257,0.25613,2.08548,1.21575,0.81466,0.000403171,0.000403171,0.000403171
213,6642.9,2.09896,1.13742,0.82986,0.72276,0.51787,0.56061,0.25607,2.09103,1.21374,0.8147,0.000400343,0.000400343,0.000400343
214,6674.33,2.06094,1.15009,0.82874,0.72437,0.51904,0.56142,0.2547,2.11003,1.21273,0.81574,0.000397514,0.000397514,0.000397514
215,6702.08,2.03543,1.15845,0.8535,0.72801,0.52163,0.56423,0.25199,2.13957,1.21063,0.81784,0.000394686,0.000394686,0.000394686
216,6732.2,2.00296,1.09479,0.8352,0.72395,0.51998,0.56184,0.25014,2.15119,1.2118,0.81932,0.000391857,0.000391857,0.000391857
217,6762.37,2.05974,1.13308,0.85175,0.72395,0.51998,0.56184,0.25014,2.15119,1.2118,0.81932,0.000389029,0.000389029,0.000389029
218,6795.15,2.19586,1.15422,0.8247,0.72515,0.52022,0.56258,0.24981,2.1601,1.20838,0.82035,0.0003862,0.0003862,0.0003862
219,6829.46,2.14004,1.11384,0.8183,0.72511,0.52045,0.56162,0.25176,2.15917,1.20272,0.82077,0.000383371,0.000383371,0.000383371
220,6862.59,2.08121,1.12358,0.83232,0.72331,0.51804,0.55832,0.2528,2.13799,1.21169,0.81891,0.000380543,0.000380543,0.000380543
221,6892.04,2.07443,1.15879,0.85383,0.71656,0.51269,0.55031,0.24982,2.12579,1.22506,0.81779,0.000377714,0.000377714,0.000377714
222,6924.83,2.07468,1.13949,0.84303,0.71358,0.51069,0.54676,0.24804,2.12366,1.23401,0.81831,0.000374886,0.000374886,0.000374886
223,6956,2.13335,1.13815,0.8407,0.71358,0.51069,0.54676,0.24804,2.12366,1.23401,0.81831,0.000372057,0.000372057,0.000372057
224,6986.46,2.03234,1.13182,0.84565,0.71451,0.51152,0.54887,0.25071,2.11795,1.24089,0.81867,0.000369229,0.000369229,0.000369229
225,7017.2,2.03825,1.09234,0.81304,0.71916,0.51598,0.55553,0.25457,2.11271,1.24317,0.81876,0.0003664,0.0003664,0.0003664
226,7045.02,2.07769,1.12506,0.84035,0.72349,0.51904,0.55966,0.25656,2.11136,1.24346,0.81886,0.000363571,0.000363571,0.000363571
227,7072.47,2.01539,1.14376,0.85151,0.72507,0.52092,0.56206,0.25669,2.11899,1.24168,0.82022,0.000360743,0.000360743,0.000360743
228,7102.23,2.03784,1.07037,0.81957,0.72507,0.52092,0.56206,0.25669,2.11899,1.24168,0.82022,0.000357914,0.000357914,0.000357914
229,7132.35,2.17611,1.15326,0.82132,0.72435,0.51826,0.55968,0.25536,2.13192,1.2444,0.82094,0.000355086,0.000355086,0.000355086
230,7163.24,2.0194,1.08461,0.82143,0.72545,0.51951,0.56168,0.25612,2.13582,1.24019,0.82077,0.000352257,0.000352257,0.000352257
231,7192.14,2.09341,1.13779,0.8302,0.72679,0.52091,0.56214,0.2569,2.1369,1.23116,0.82093,0.000349429,0.000349429,0.000349429
232,7222.53,2.12459,1.12695,0.82322,0.72357,0.52022,0.56149,0.2567,2.11648,1.23253,0.81888,0.0003466,0.0003466,0.0003466
233,7250.62,2.01942,1.14498,0.83537,0.72357,0.52022,0.56149,0.2567,2.11648,1.23253,0.81888,0.000343771,0.000343771,0.000343771
234,7277.89,2.01184,1.13932,0.81697,0.72214,0.51928,0.56145,0.25735,2.09806,1.23716,0.81676,0.000340943,0.000340943,0.000340943
235,7306.51,1.99112,1.1056,0.82488,0.7237,0.51787,0.56171,0.25738,2.08711,1.24154,0.81477,0.000338114,0.000338114,0.000338114
236,7336.76,2.05917,1.13142,0.81562,0.72586,0.52022,0.56523,0.25871,2.08213,1.24136,0.81348,0.000335286,0.000335286,0.000335286
237,7366.35,2.03264,1.15874,0.84626,0.72296,0.5181,0.56118,0.25706,2.08566,1.24255,0.81418,0.000332457,0.000332457,0.000332457
238,7394.65,2.08781,1.14339,0.83726,0.72041,0.51606,0.56003,0.25736,2.09858,1.23763,0.81587,0.000329629,0.000329629,0.000329629
239,7427.45,2.12488,1.10955,0.82694,0.72041,0.51606,0.56003,0.25736,2.09858,1.23763,0.81587,0.0003268,0.0003268,0.0003268
240,7456.33,2.0696,1.1211,0.81534,0.72471,0.51922,0.56182,0.25667,2.11929,1.2339,0.81772,0.000323971,0.000323971,0.000323971
241,7487.13,2.17103,1.13457,0.82452,0.7271,0.52111,0.56192,0.25735,2.13816,1.22782,0.81894,0.000321143,0.000321143,0.000321143
242,7518.07,2.16749,1.11812,0.81268,0.73171,0.52374,0.56747,0.2595,2.13643,1.22064,0.81808,0.000318314,0.000318314,0.000318314
243,7548.24,2.10434,1.13425,0.82161,0.72982,0.52186,0.56548,0.26017,2.13162,1.2156,0.81792,0.000315486,0.000315486,0.000315486
244,7579.31,2.08597,1.09876,0.82203,0.72982,0.52186,0.56548,0.26017,2.13162,1.2156,0.81792,0.000312657,0.000312657,0.000312657
245,7607.83,1.99471,1.10242,0.83665,0.731,0.5221,0.56345,0.25968,2.12741,1.21497,0.81808,0.000309829,0.000309829,0.000309829
246,7638.08,2.14708,1.12128,0.81903,0.73031,0.52134,0.56462,0.25955,2.12241,1.21623,0.81745,0.000307,0.000307,0.000307
247,7669.62,2.0951,1.12285,0.83151,0.73019,0.52092,0.56418,0.2594,2.11723,1.21847,0.81642,0.000304171,0.000304171,0.000304171
248,7699.05,1.99857,1.10889,0.81618,0.73007,0.52069,0.56469,0.25891,2.109,1.21734,0.81511,0.000301343,0.000301343,0.000301343
249,7729.98,2.07138,1.13423,0.83457,0.73007,0.52069,0.56469,0.25891,2.109,1.21734,0.81511,0.000298514,0.000298514,0.000298514
250,7760.5,2.07682,1.13278,0.83012,0.72963,0.52019,0.56284,0.25783,2.11119,1.21698,0.81505,0.000295686,0.000295686,0.000295686
251,7788.13,2.02899,1.14981,0.83585,0.73045,0.52257,0.564,0.25581,2.12035,1.21759,0.81567,0.000292857,0.000292857,0.000292857
252,7815.98,1.95647,1.08899,0.82229,0.73028,0.52318,0.56409,0.25525,2.11521,1.22334,0.81582,0.000290029,0.000290029,0.000290029
253,7848.79,2.14455,1.12134,0.80928,0.73575,0.52491,0.56694,0.25588,2.11216,1.22613,0.81559,0.0002872,0.0002872,0.0002872
254,7879.99,2.04031,1.10851,0.81701,0.73122,0.52313,0.56441,0.25653,2.10257,1.23143,0.81546,0.000284371,0.000284371,0.000284371
255,7913.56,2.05446,1.09738,0.82638,0.73122,0.52313,0.56441,0.25653,2.10257,1.23143,0.81546,0.000281543,0.000281543,0.000281543
256,7943.05,2.06286,1.14663,0.84008,0.72968,0.52163,0.56294,0.25698,2.10245,1.23565,0.81641,0.000278714,0.000278714,0.000278714
257,7974.58,2.09223,1.14803,0.83639,0.73152,0.52374,0.56554,0.25614,2.11037,1.23665,0.81713,0.000275886,0.000275886,0.000275886
258,8004.61,2.04523,1.1236,0.83156,0.7347,0.52633,0.56902,0.2538,2.12402,1.2402,0.81778,0.000273057,0.000273057,0.000273057
259,8035.45,2.1239,1.13029,0.82918,0.73457,0.52609,0.5687,0.25307,2.13297,1.23808,0.81823,0.000270229,0.000270229,0.000270229
260,8064.27,1.99863,1.11745,0.82666,0.73457,0.52609,0.5687,0.25307,2.13297,1.23808,0.81823,0.0002674,0.0002674,0.0002674
261,8091.09,2.02379,1.15676,0.85326,0.73505,0.5263,0.56933,0.25529,2.12675,1.23091,0.81781,0.000264571,0.000264571,0.000264571
262,8120.29,1.99972,1.12029,0.83967,0.73469,0.52727,0.56934,0.25809,2.10762,1.22749,0.81635,0.000261743,0.000261743,0.000261743
263,8152.51,2.09809,1.11463,0.82945,0.72835,0.52445,0.56458,0.25877,2.0924,1.22751,0.81496,0.000258914,0.000258914,0.000258914
264,8183.57,2.12712,1.19092,0.83936,0.72343,0.51951,0.55999,0.25871,2.08429,1.23351,0.81403,0.000256086,0.000256086,0.000256086
265,8216.48,2.15866,1.14111,0.83432,0.72343,0.51951,0.55999,0.25871,2.08429,1.23351,0.81403,0.000253257,0.000253257,0.000253257
266,8245.91,1.9816,1.1193,0.82708,0.72066,0.51791,0.55956,0.25895,2.07906,1.23601,0.81373,0.000250429,0.000250429,0.000250429
267,8277.59,2.08068,1.14643,0.83473,0.71991,0.5174,0.55898,0.25926,2.07027,1.23622,0.81329,0.0002476,0.0002476,0.0002476
268,8309.24,2.13044,1.1454,0.8393,0.72204,0.51763,0.55948,0.25935,2.06492,1.23489,0.81277,0.000244771,0.000244771,0.000244771
269,8336.58,1.96704,1.15899,0.84728,0.72634,0.52035,0.56125,0.2602,2.07177,1.23547,0.81379,0.000241943,0.000241943,0.000241943
270,8367.5,1.99686,1.113,0.83173,0.72933,0.52257,0.56439,0.25885,2.08597,1.2303,0.81458,0.000239114,0.000239114,0.000239114
271,8396.74,1.99592,1.14292,0.84781,0.72933,0.52257,0.56439,0.25885,2.08597,1.2303,0.81458,0.000236286,0.000236286,0.000236286
272,8426.86,2.03493,1.11572,0.8224,0.72917,0.52214,0.56407,0.25731,2.0944,1.22711,0.81446,0.000233457,0.000233457,0.000233457
273,8452.7,1.94637,1.13614,0.84196,0.73008,0.52092,0.56375,0.25718,2.09016,1.224,0.8131,0.000230629,0.000230629,0.000230629
274,8479.94,1.91642,1.12246,0.84739,0.72864,0.52022,0.56204,0.25775,2.07581,1.22255,0.81156,0.0002278,0.0002278,0.0002278
275,8508.7,2.00516,1.14122,0.83607,0.72748,0.51958,0.56059,0.25869,2.0638,1.22009,0.81043,0.000224971,0.000224971,0.000224971
276,8537.31,1.99431,1.11412,0.82984,0.72748,0.51958,0.56059,0.25869,2.0638,1.22009,0.81043,0.000222143,0.000222143,0.000222143
277,8566.94,2.00634,1.09281,0.81242,0.7275,0.52151,0.5631,0.26031,2.06802,1.21677,0.81116,0.000219314,0.000219314,0.000219314
278,8596.01,1.97473,1.09764,0.81587,0.72828,0.52116,0.56368,0.2602,2.07745,1.2159,0.81217,0.000216486,0.000216486,0.000216486
279,8625.28,1.99805,1.08293,0.82564,0.72816,0.52022,0.56329,0.25968,2.09332,1.21331,0.81317,0.000213657,0.000213657,0.000213657
280,8654.73,2.10717,1.14833,0.82865,0.73005,0.52195,0.56444,0.25779,2.1056,1.2102,0.81376,0.000210829,0.000210829,0.000210829
281,8686.5,2.11383,1.09657,0.81484,0.73005,0.52195,0.56444,0.25779,2.1056,1.2102,0.81376,0.000208,0.000208,0.000208
282,8713.88,1.99109,1.12982,0.83554,0.73226,0.52398,0.56927,0.25771,2.12401,1.20587,0.81518,0.000205171,0.000205171,0.000205171
283,8743.97,2.06444,1.12378,0.83041,0.73285,0.52539,0.56948,0.2564,2.13384,1.20274,0.81558,0.000202343,0.000202343,0.000202343
284,8774.04,2.04095,1.10976,0.83903,0.73118,0.52468,0.56813,0.25676,2.1346,1.20273,0.81615,0.000199514,0.000199514,0.000199514
285,8804.76,2.04699,1.11331,0.83793,0.73304,0.52539,0.57026,0.2579,2.12324,1.2074,0.81577,0.000196686,0.000196686,0.000196686
286,8833.26,2.09632,1.168,0.85162,0.73552,0.52656,0.56937,0.26022,2.11555,1.20853,0.81562,0.000193857,0.000193857,0.000193857
287,8862.66,2.01492,1.11743,0.82667,0.73552,0.52656,0.56937,0.26022,2.11555,1.20853,0.81562,0.000191029,0.000191029,0.000191029
288,8892.57,2.05301,1.12529,0.82845,0.73368,0.5268,0.5696,0.26089,2.10477,1.21004,0.81492,0.0001882,0.0001882,0.0001882
289,8921.29,1.96408,1.09922,0.83741,0.7315,0.52492,0.56568,0.26188,2.09169,1.21504,0.81476,0.000185371,0.000185371,0.000185371
290,8948.04,1.92883,1.0891,0.83147,0.72683,0.52257,0.56367,0.26057,2.07932,1.21816,0.81419,0.000182543,0.000182543,0.000182543
291,8981.46,2.13638,1.11973,0.83262,0.72808,0.52374,0.56496,0.26229,2.08848,1.21971,0.81553,0.000179714,0.000179714,0.000179714
292,9009.68,1.87253,1.13381,0.84628,0.72808,0.52374,0.56496,0.26229,2.08848,1.21971,0.81553,0.000176886,0.000176886,0.000176886
293,9039.03,1.99293,1.10558,0.82475,0.72735,0.52351,0.56389,0.2604,2.09918,1.22154,0.81766,0.000174057,0.000174057,0.000174057
294,9070.12,2.07866,1.10881,0.81954,0.72826,0.52468,0.56612,0.25952,2.10318,1.21932,0.81767,0.000171229,0.000171229,0.000171229
295,9099.32,1.92144,1.10232,0.84227,0.73053,0.52492,0.56626,0.25976,2.11059,1.2143,0.81785,0.0001684,0.0001684,0.0001684
296,9128.33,2.09607,1.12561,0.81383,0.73179,0.52562,0.56811,0.26042,2.11215,1.21075,0.81719,0.000165571,0.000165571,0.000165571
297,9160.35,2.06785,1.13042,0.83107,0.73179,0.52562,0.56811,0.26042,2.11215,1.21075,0.81719,0.000162743,0.000162743,0.000162743
298,9190.88,2.04646,1.1067,0.8247,0.72968,0.52414,0.56662,0.26205,2.11359,1.21091,0.81722,0.000159914,0.000159914,0.000159914
299,9219.48,2.07189,1.10512,0.8233,0.72727,0.52257,0.56468,0.2601,2.10705,1.21092,0.81622,0.000157086,0.000157086,0.000157086
300,9249.23,2.01886,1.11241,0.80355,0.72844,0.52304,0.56607,0.25962,2.10248,1.21038,0.81519,0.000154257,0.000154257,0.000154257
301,9278.02,1.98268,1.1097,0.82967,0.72714,0.52116,0.56392,0.25884,2.09353,1.2125,0.81416,0.000151429,0.000151429,0.000151429
302,9307.66,2.05518,1.16109,0.83665,0.7281,0.52116,0.56462,0.25805,2.0916,1.21242,0.81355,0.0001486,0.0001486,0.0001486
303,9335.89,1.98165,1.11453,0.82901,0.7281,0.52116,0.56462,0.25805,2.0916,1.21242,0.81355,0.000145771,0.000145771,0.000145771
304,9364.48,2.06388,1.16572,0.84347,0.72574,0.52003,0.5637,0.25784,2.09318,1.21271,0.81338,0.000142943,0.000142943,0.000142943
305,9393.26,1.94825,1.13109,0.83631,0.72664,0.52022,0.56423,0.25745,2.10303,1.21276,0.81493,0.000140114,0.000140114,0.000140114
306,9425.88,2.07249,1.08166,0.8155,0.72809,0.5221,0.566,0.25816,2.10519,1.21312,0.81543,0.000137286,0.000137286,0.000137286
307,9453.24,1.9917,1.11568,0.82448,0.72842,0.52269,0.56493,0.25934,2.10353,1.21338,0.81455,0.000134457,0.000134457,0.000134457
308,9482.71,2.04397,1.12175,0.84427,0.72842,0.52269,0.56493,0.25934,2.10353,1.21338,0.81455,0.000131629,0.000131629,0.000131629
309,9510.69,2.00789,1.10644,0.8252,0.73126,0.52398,0.56614,0.25895,2.10853,1.21243,0.81428,0.0001288,0.0001288,0.0001288
310,9541.51,2.09971,1.15158,0.83724,0.73064,0.52374,0.5672,0.25822,2.11215,1.21315,0.81454,0.000125971,0.000125971,0.000125971
311,9573.52,2.08912,1.1522,0.84577,0.72852,0.52233,0.56436,0.25746,2.11143,1.21271,0.81462,0.000123143,0.000123143,0.000123143
312,9602.58,2.02911,1.11801,0.83323,0.73037,0.52374,0.56558,0.25897,2.10882,1.20997,0.81447,0.000120314,0.000120314,0.000120314
313,9631.49,2.01597,1.12056,0.83447,0.73037,0.52374,0.56558,0.25897,2.10882,1.20997,0.81447,0.000117486,0.000117486,0.000117486
314,9658.34,2.04477,1.15888,0.8467,0.72958,0.5228,0.56504,0.25925,2.10301,1.20991,0.81439,0.000114657,0.000114657,0.000114657
315,9686.55,1.94166,1.12669,0.84407,0.73267,0.52468,0.56794,0.26046,2.09611,1.20981,0.81384,0.000111829,0.000111829,0.000111829
316,9717.02,2.07069,1.12907,0.82482,0.72876,0.5228,0.56423,0.2605,2.088,1.20923,0.81323,0.000109,0.000109,0.000109
317,9747,2.09698,1.1166,0.82275,0.73188,0.52374,0.56675,0.26205,2.08672,1.20832,0.8131,0.000106171,0.000106171,0.000106171
318,9774.63,1.89888,1.09003,0.83332,0.72825,0.52233,0.56386,0.26152,2.08051,1.21031,0.81271,0.000103343,0.000103343,0.000103343
319,9805.35,2.04193,1.14147,0.8461,0.72825,0.52233,0.56386,0.26152,2.08051,1.21031,0.81271,0.000100514,0.000100514,0.000100514
320,9834.18,2.01698,1.11514,0.82909,0.72655,0.52163,0.56284,0.26176,2.08137,1.21124,0.81322,9.76857e-05,9.76857e-05,9.76857e-05
321,9862.79,2.01167,1.14005,0.81753,0.72872,0.52327,0.56414,0.26226,2.08254,1.21147,0.8129,9.48571e-05,9.48571e-05,9.48571e-05
322,9891.88,1.92924,1.09071,0.83279,0.72841,0.52304,0.56451,0.26217,2.08047,1.21389,0.81317,9.20286e-05,9.20286e-05,9.20286e-05
323,9920.34,1.98553,1.10071,0.83466,0.72776,0.52346,0.56424,0.26191,2.08478,1.2164,0.81415,8.92e-05,8.92e-05,8.92e-05
324,9948.69,1.98603,1.08184,0.8083,0.72776,0.52346,0.56424,0.26191,2.08478,1.2164,0.81415,8.63714e-05,8.63714e-05,8.63714e-05
325,9976.24,1.91042,1.08514,0.83619,0.72791,0.52304,0.56346,0.26129,2.08565,1.21675,0.81383,8.35429e-05,8.35429e-05,8.35429e-05
326,10005.5,2.10624,1.12096,0.82494,0.72834,0.5228,0.5644,0.2625,2.09521,1.21944,0.81482,8.07143e-05,8.07143e-05,8.07143e-05
327,10035,2.06156,1.08575,0.83052,0.73014,0.52343,0.56503,0.2618,2.11908,1.2228,0.81731,7.78857e-05,7.78857e-05,7.78857e-05
328,10064.8,2.03225,1.13047,0.84173,0.7296,0.52421,0.56556,0.26119,2.1221,1.22334,0.81759,7.50571e-05,7.50571e-05,7.50571e-05
329,10094.8,1.97703,1.08166,0.81781,0.7296,0.52421,0.56556,0.26119,2.1221,1.22334,0.81759,7.22286e-05,7.22286e-05,7.22286e-05
330,10122.1,1.9891,1.10774,0.8376,0.73157,0.52515,0.56779,0.26181,2.13068,1.225,0.8187,6.94e-05,6.94e-05,6.94e-05
331,10151.9,1.96856,1.0713,0.80924,0.73194,0.52586,0.56872,0.26198,2.13258,1.22142,0.8188,6.65714e-05,6.65714e-05,6.65714e-05
332,10181.8,2.00207,1.09037,0.81951,0.73232,0.52539,0.56784,0.2621,2.13648,1.22143,0.8195,6.37429e-05,6.37429e-05,6.37429e-05
333,10211.6,2.10759,1.09732,0.8095,0.73542,0.52797,0.57123,0.26355,2.13646,1.22045,0.81946,6.09143e-05,6.09143e-05,6.09143e-05
334,10239.9,2.01698,1.12978,0.84472,0.73388,0.52633,0.5694,0.2625,2.132,1.21699,0.81888,5.80857e-05,5.80857e-05,5.80857e-05
335,10269.3,2.07634,1.13145,0.82303,0.73388,0.52633,0.5694,0.2625,2.132,1.21699,0.81888,5.52571e-05,5.52571e-05,5.52571e-05
336,10297.4,2.02167,1.1004,0.81876,0.73277,0.52533,0.56915,0.26267,2.12729,1.21596,0.81837,5.24286e-05,5.24286e-05,5.24286e-05
337,10325.5,1.99526,1.09803,0.83404,0.7337,0.52656,0.57068,0.26449,2.12114,1.21592,0.81791,4.96e-05,4.96e-05,4.96e-05
338,10357,2.06207,1.12788,0.83417,0.73286,0.52559,0.56892,0.26461,2.11551,1.21554,0.81781,4.67714e-05,4.67714e-05,4.67714e-05
339,10385.6,1.99078,1.14022,0.83626,0.73086,0.52468,0.56797,0.26499,2.10515,1.21397,0.8159,4.39429e-05,4.39429e-05,4.39429e-05
340,10414.5,1.98276,1.12695,0.84219,0.73086,0.52468,0.56797,0.26499,2.10515,1.21397,0.8159,4.11143e-05,4.11143e-05,4.11143e-05
341,10436.9,1.93386,1.16061,0.81561,0.72815,0.52257,0.56521,0.26239,2.09557,1.21365,0.81454,3.82857e-05,3.82857e-05,3.82857e-05
342,10460,1.89802,1.15042,0.82028,0.73094,0.52468,0.56841,0.26275,2.08316,1.21369,0.81245,3.54571e-05,3.54571e-05,3.54571e-05
343,10482,1.82415,1.15369,0.83818,0.73106,0.52397,0.56904,0.2622,2.07262,1.21642,0.81098,3.26286e-05,3.26286e-05,3.26286e-05
344,10504.5,1.83436,1.145,0.82789,0.72672,0.52022,0.56539,0.26128,2.07128,1.22046,0.81015,2.98e-05,2.98e-05,2.98e-05
345,10526.8,1.82656,1.16462,0.82252,0.72672,0.52022,0.56539,0.26128,2.07128,1.22046,0.81015,2.69714e-05,2.69714e-05,2.69714e-05
346,10550.5,1.86186,1.1579,0.8224,0.72695,0.52069,0.56553,0.26115,2.06727,1.22361,0.80958,2.41429e-05,2.41429e-05,2.41429e-05
347,10573.2,1.82925,1.15131,0.84328,0.72834,0.52185,0.5669,0.26152,2.06823,1.22582,0.80952,2.13143e-05,2.13143e-05,2.13143e-05
348,10595.6,1.81109,1.13616,0.8189,0.72897,0.52099,0.56567,0.25994,2.07497,1.22712,0.81003,1.84857e-05,1.84857e-05,1.84857e-05
349,10618.6,1.80479,1.12801,0.84877,0.72879,0.52092,0.56558,0.25992,2.07588,1.22609,0.81022,1.56571e-05,1.56571e-05,1.56571e-05
350,10640.9,1.83715,1.14341,0.83472,0.72747,0.52186,0.56568,0.2595,2.076,1.22449,0.81017,1.28286e-05,1.28286e-05,1.28286e-05
